comparator,step,phase,branch_id,is_overlap,x_b,fast_access,slow_access,effective_access,eligibility,translation_readiness,structural_accessibility,input_drive
replay_no_structure,28,post_damage_probe,b1,True,0.6403436875412434,0.8909031788043871,0.8984473604648593,0.8004296094265542,1.0,0.9025,0.3633484730558168,0.8
replay_no_structure,28,post_damage_probe,b2,False,0.8681508287242753,0.9241418199787566,0.939412988305444,0.8681508287242753,1.0,0.9025,0.45686244300629664,1.0
replay_no_structure,28,post_damage_probe,b3,False,0.0,0.6224593312018546,0.939412988305444,0.5847463804229422,0.0,0.4188067568234685,0.45686244300629664,0.0
replay_no_structure,29,post_rescue_probe,b0,False,0.8614426508084796,0.9241418199787566,0.9321541696146612,0.8614426508084796,0.9390054444466692,0.95,0.4367100480126936,1.0
replay_no_structure,29,post_rescue_probe,b1,True,0.5986049822024104,0.8909031788043871,0.8398850128216968,0.748256227753013,1.0,0.95,0.2762287943317434,0.8
replay_no_structure,29,post_rescue_probe,b2,False,0.0,0.6224593312018546,0.9321541696146612,0.5802280609953622,0.08813953822521545,0.95,0.4367100480126936,0.0
replay_no_structure,29,post_rescue_probe,b3,False,0.0,0.6224593312018546,0.9321541696146612,0.5802280609953622,0.0,0.40468585563995246,0.4367100480126936,0.0
replay_no_structure,30,post_rescue_probe,b0,False,0.0,0.6224593312018546,0.9321541696146612,0.5802280609953622,0.8263247911130689,0.9025,0.4367100480126936,0.0
replay_no_structure,30,post_rescue_probe,b1,True,0.5986049822024104,0.8909031788043871,0.8398850128216968,0.748256227753013,1.0,0.9025,0.2762287943317434,0.8
replay_no_structure,30,post_rescue_probe,b2,False,0.8614426508084796,0.9241418199787566,0.9321541696146612,0.8614426508084796,0.9390054444466692,0.9025,0.4367100480126936,1.0
replay_no_structure,30,post_rescue_probe,b3,False,0.0,0.6224593312018546,0.9321541696146612,0.5802280609953622,0.0,0.38445156285795484,0.4367100480126936,0.0
